Year,Sport,Discipline,Country,Gender,Event,Medal
1972,Rowing,Rowing,URS,Men,Double Sculls (2X),Gold
1972,Rowing,Rowing,NOR,Men,Double Sculls (2X),Silver
1972,Rowing,Rowing,GDR,Men,Eight With Coxswain (8+),Bronze
1972,Rowing,Rowing,NZL,Men,Eight With Coxswain (8+),Gold
1972,Rowing,Rowing,USA,Men,Eight With Coxswain (8+),Silver
1972,Rowing,Rowing,FRG,Men,Four Without Coxswain (4-),Bronze
1972,Rowing,Rowing,GDR,Men,Four Without Coxswain (4-),Gold
1972,Rowing,Rowing,NZL,Men,Four Without Coxswain (4-),Silver
1972,Rowing,Rowing,TCH,Men,Four-Oared Shell With Coxswain (4-),Bronze
1972,Rowing,Rowing,FRG,Men,Four-Oared Shell With Coxswain (4-),Gold
1972,Rowing,Rowing,GDR,Men,Four-Oared Shell With Coxswain (4-),Silver
1972,Rowing,Rowing,ROU,Men,Pair-Oared Shell With Coxswain (2+),Bronze
1972,Rowing,Rowing,GDR,Men,Pair-Oared Shell With Coxswain (2+),Gold
1972,Rowing,Rowing,TCH,Men,Pair-Oared Shell With Coxswain (2+),Silver
1972,Rowing,Rowing,GDR,Men,Single Sculls (1X),Bronze
1972,Rowing,Rowing,URS,Men,Single Sculls (1X),Gold
1972,Rowing,Rowing,ARG,Men,Single Sculls (1X),Silver
1972,Sailing,Sailing,USA,Men,Dragon,Bronze
1972,Sailing,Sailing,AUS,Men,Dragon,Gold
1972,Sailing,Sailing,GDR,Men,Dragon,Silver
1972,Sailing,Sailing,CAN,Men,Fleet/Match Race Keelboat Open (Soling),Bronze
1972,Sailing,Sailing,USA,Men,Fleet/Match Race Keelboat Open (Soling),Gold
1972,Sailing,Sailing,SWE,Men,Fleet/Match Race Keelboat Open (Soling),Silver
1972,Sailing,Sailing,FRG,Men,Flying Dutchman,Bronze
1972,Sailing,Sailing,GBR,Men,Flying Dutchman,Gold
1972,Sailing,Sailing,FRA,Men,Flying Dutchman,Silver
1972,Sailing,Sailing,URS,Men,Single-Handed Dinghy (Finn),Bronze
1972,Sailing,Sailing,FRA,Men,Single-Handed Dinghy (Finn),Gold
1972,Sailing,Sailing,GRE,Men,Single-Handed Dinghy (Finn),Silver
1972,Sailing,Sailing,USA,Men,Tempest,Bronze
1972,Sailing,Sailing,URS,Men,Tempest,Gold
1972,Sailing,Sailing,GBR,Men,Tempest,Silver
1972,Sailing,Sailing,FRG,Men,Two-Person Keelboat Open (Star),Bronze
1972,Sailing,Sailing,AUS,Men,Two-Person Keelboat Open (Star),Gold
1972,Sailing,Sailing,SWE,Men,Two-Person Keelboat Open (Star),Silver
1972,Shooting,Shooting,URS,Men,25M Rapid Fire Pistol (60 Shots),Bronze
1972,Shooting,Shooting,POL,Men,25M Rapid Fire Pistol (60 Shots),Gold
1972,Shooting,Shooting,TCH,Men,25M Rapid Fire Pistol (60 Shots),Silver
1972,Shooting,Shooting,HUN,Men,300M Free Rifle 3 Positions (3X40 Shots),Bronze
1972,Shooting,Shooting,USA,Men,300M Free Rifle 3 Positions (3X40 Shots),Gold
1972,Shooting,Shooting,URS,Men,300M Free Rifle 3 Positions (3X40 Shots),Silver
1972,Shooting,Shooting,AUT,Men,50M Pistol (60 Shots),Bronze
1972,Shooting,Shooting,SWE,Men,50M Pistol (60 Shots),Gold
1972,Shooting,Shooting,ROU,Men,50M Pistol (60 Shots),Silver
1972,Shooting,Shooting,GDR,Men,50M Rifle 3 Positions (3X40 Shots),Bronze
1972,Shooting,Shooting,USA,Men,50M Rifle 3 Positions (3X40 Shots),Gold
1972,Shooting,Shooting,USA,Men,50M Rifle 3 Positions (3X40 Shots),Silver
1972,Shooting,Shooting,ROU,Men,50M Rifle Prone (60 Shots),Bronze
1972,Shooting,Shooting,PRK,Men,50M Rifle Prone (60 Shots),Gold
1972,Shooting,Shooting,USA,Men,50M Rifle Prone (60 Shots),Silver
1972,Shooting,Shooting,GBR,Men,50M Running Target (30+30 Shots),Bronze
1972,Shooting,Shooting,URS,Men,50M Running Target (30+30 Shots),Gold
1972,Shooting,Shooting,COL,Men,50M Running Target (30+30 Shots),Silver
1972,Shooting,Shooting,GDR,Men,Skeet (125 Targets),Bronze
1972,Shooting,Shooting,FRG,Men,Skeet (125 Targets),Gold
1972,Shooting,Shooting,URS,Men,Skeet (125 Targets),Silver
1972,Shooting,Shooting,ITA,Men,Trap (125 Targets),Bronze
1972,Shooting,Shooting,ITA,Men,Trap (125 Targets),Gold
1972,Shooting,Shooting,FRA,Men,Trap (125 Targets),Silver
1972,Volleyball,Volleyball,URS,Men,Volleyball,Bronze
1972,Volleyball,Volleyball,JPN,Men,Volleyball,Gold
1972,Volleyball,Volleyball,GDR,Men,Volleyball,Silver
1972,Volleyball,Volleyball,PRK,Women,Volleyball,Bronze
1972,Volleyball,Volleyball,URS,Women,Volleyball,Gold
1972,Volleyball,Volleyball,JPN,Women,Volleyball,Silver
1972,Weightlifting,Weightlifting,HUN,Men,"- 52KG, Total (Flyweight)",Bronze
1972,Weightlifting,Weightlifting,POL,Men,"- 52KG, Total (Flyweight)",Gold
1972,Weightlifting,Weightlifting,HUN,Men,"- 52KG, Total (Flyweight)",Silver
1972,Weightlifting,Weightlifting,GDR,Men,"+ 110KG, Total (Super Heavyweight)",Bronze
1972,Weightlifting,Weightlifting,URS,Men,"+ 110KG, Total (Super Heavyweight)",Gold
1972,Weightlifting,Weightlifting,FRG,Men,"+ 110KG, Total (Super Heavyweight)",Silver
1972,Weightlifting,Weightlifting,URS,Men,"52 - 56KG, Total (Bantamweight)",Bronze
1972,Weightlifting,Weightlifting,HUN,Men,"52 - 56KG, Total (Bantamweight)",Gold
1972,Weightlifting,Weightlifting,IRI,Men,"52 - 56KG, Total (Bantamweight)",Silver
1972,Weightlifting,Weightlifting,HUN,Men,"56 - 60KG, Total (Featherweight)",Bronze
1972,Weightlifting,Weightlifting,BUL,Men,"56 - 60KG, Total (Featherweight)",Gold
1972,Weightlifting,Weightlifting,URS,Men,"56 - 60KG, Total (Featherweight)",Silver
1972,Weightlifting,Weightlifting,POL,Men,"60 - 67.5KG, Total (Lightweight)",Bronze
1972,Weightlifting,Weightlifting,URS,Men,"60 - 67.5KG, Total (Lightweight)",Gold
1972,Weightlifting,Weightlifting,BUL,Men,"60 - 67.5KG, Total (Lightweight)",Silver
1972,Weightlifting,Weightlifting,ITA,Men,"67.5 - 75KG, Total (Middleweight)",Bronze
1972,Weightlifting,Weightlifting,BUL,Men,"67.5 - 75KG, Total (Middleweight)",Gold
1972,Weightlifting,Weightlifting,LIB,Men,"67.5 - 75KG, Total (Middleweight)",Silver
1972,Weightlifting,Weightlifting,HUN,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Bronze
1972,Weightlifting,Weightlifting,NOR,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Gold
1972,Weightlifting,Weightlifting,POL,Men,"75 - 82.5KG, Total (Light-Heavyweight)",Silver
1972,Weightlifting,Weightlifting,SWE,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Bronze
1972,Weightlifting,Weightlifting,BUL,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Gold
1972,Weightlifting,Weightlifting,BUL,Men,"82.5 - 90KG, Total (Middle-Heavyweight)",Silver
1972,Weightlifting,Weightlifting,GDR,Men,"91 - 110KG, Total (Heavyweight)",Bronze
1972,Weightlifting,Weightlifting,URS,Men,"91 - 110KG, Total (Heavyweight)",Gold
1972,Weightlifting,Weightlifting,BUL,Men,"91 - 110KG, Total (Heavyweight)",Silver
1972,Wrestling,Wrestling Free.,IRI,Men,- 48KG (Light-Flyweight),Bronze
1972,Wrestling,Wrestling Free.,URS,Men,- 48KG (Light-Flyweight),Gold
1972,Wrestling,Wrestling Free.,BUL,Men,- 48KG (Light-Flyweight),Silver
1972,Wrestling,Wrestling Free.,USA,Men,+ 100KG (Super Heavyweight),Bronze
1972,Wrestling,Wrestling Free.,URS,Men,+ 100KG (Super Heavyweight),Gold
1972,Wrestling,Wrestling Free.,BUL,Men,+ 100KG (Super Heavyweight),Silver
1972,Wrestling,Wrestling Free.,PRK,Men,48 - 52KG (Flyweight),Bronze
1972,Wrestling,Wrestling Free.,JPN,Men,48 - 52KG (Flyweight),Gold
1972,Wrestling,Wrestling Free.,URS,Men,48 - 52KG (Flyweight),Silver
1972,Wrestling,Wrestling Free.,HUN,Men,52 - 57KG (Bantamweight),Bronze
1972,Wrestling,Wrestling Free.,JPN,Men,52 - 57KG (Bantamweight),Gold
1972,Wrestling,Wrestling Free.,USA,Men,52 - 57KG (Bantamweight),Silver
1972,Wrestling,Wrestling Free.,BUL,Men,57 - 62KG (Featherweight),Bronze
1972,Wrestling,Wrestling Free.,URS,Men,57 - 62KG (Featherweight),Gold
1972,Wrestling,Wrestling Free.,TUR,Men,57 - 62KG (Featherweight),Silver
1972,Wrestling,Wrestling Free.,URS,Men,62 - 68KG (Lightweight),Bronze
1972,Wrestling,Wrestling Free.,USA,Men,62 - 68KG (Lightweight),Gold
1972,Wrestling,Wrestling Free.,JPN,Men,62 - 68KG (Lightweight),Silver
1972,Wrestling,Wrestling Free.,FRG,Men,68 - 74KG (Welterweight),Bronze
1972,Wrestling,Wrestling Free.,USA,Men,68 - 74KG (Welterweight),Gold
1972,Wrestling,Wrestling Free.,SWE,Men,68 - 74KG (Welterweight),Silver
1972,Wrestling,Wrestling Free.,ROU,Men,74 - 82KG (Middleweight),Bronze
1972,Wrestling,Wrestling Free.,URS,Men,74 - 82KG (Middleweight),Gold
1972,Wrestling,Wrestling Free.,USA,Men,74 - 82KG (Middleweight),Silver
1972,Wrestling,Wrestling Free.,HUN,Men,82 - 90KG (Light-Heavyweight),Bronze
1972,Wrestling,Wrestling Free.,USA,Men,82 - 90KG (Light-Heavyweight),Gold
1972,Wrestling,Wrestling Free.,URS,Men,82 - 90KG (Light-Heavyweight),Silver
1972,Wrestling,Wrestling Free.,HUN,Men,90 - 100KG (Heavyweight),Bronze
1972,Wrestling,Wrestling Free.,URS,Men,90 - 100KG (Heavyweight),Gold
1972,Wrestling,Wrestling Free.,MGL,Men,90 - 100KG (Heavyweight),Silver
1972,Wrestling,Wrestling Gre-R,BUL,Men,- 48KG (Light-Flyweight),Bronze
1972,Wrestling,Wrestling Gre-R,ROU,Men,- 48KG (Light-Flyweight),Gold
1972,Wrestling,Wrestling Gre-R,IRI,Men,- 48KG (Light-Flyweight),Silver
1972,Wrestling,Wrestling Gre-R,ROU,Men,+ 100KG (Super Heavyweight),Bronze
1972,Wrestling,Wrestling Gre-R,URS,Men,+ 100KG (Super Heavyweight),Gold
1972,Wrestling,Wrestling Gre-R,BUL,Men,+ 100KG (Super Heavyweight),Silver
1972,Wrestling,Wrestling Gre-R,ITA,Men,48 - 52KG (Flyweight),Bronze
1972,Wrestling,Wrestling Gre-R,BUL,Men,48 - 52KG (Flyweight),Gold
1972,Wrestling,Wrestling Gre-R,JPN,Men,48 - 52KG (Flyweight),Silver
1972,Wrestling,Wrestling Gre-R,FIN,Men,52 - 57KG (Bantamweight),Bronze
1972,Wrestling,Wrestling Gre-R,URS,Men,52 - 57KG (Bantamweight),Gold
1972,Wrestling,Wrestling Gre-R,FRG,Men,52 - 57KG (Bantamweight),Silver
1972,Wrestling,Wrestling Gre-R,POL,Men,57 - 62KG (Featherweight),Bronze
1972,Wrestling,Wrestling Gre-R,BUL,Men,57 - 62KG (Featherweight),Gold
1972,Wrestling,Wrestling Gre-R,GDR,Men,57 - 62KG (Featherweight),Silver
1972,Wrestling,Wrestling Gre-R,ITA,Men,62 - 68KG (Lightweight),Bronze
1972,Wrestling,Wrestling Gre-R,URS,Men,62 - 68KG (Lightweight),Gold
1972,Wrestling,Wrestling Gre-R,BUL,Men,62 - 68KG (Lightweight),Silver
1972,Wrestling,Wrestling Gre-R,SWE,Men,68 - 74KG (Welterweight),Bronze
1972,Wrestling,Wrestling Gre-R,TCH,Men,68 - 74KG (Welterweight),Gold
1972,Wrestling,Wrestling Gre-R,GRE,Men,68 - 74KG (Welterweight),Silver
1972,Wrestling,Wrestling Gre-R,YUG,Men,74 - 82KG (Middleweight),Bronze
1972,Wrestling,Wrestling Gre-R,HUN,Men,74 - 82KG (Middleweight),Gold
1972,Wrestling,Wrestling Gre-R,URS,Men,74 - 82KG (Middleweight),Silver
1972,Wrestling,Wrestling Gre-R,POL,Men,82 - 90KG (Light-Heavyweight),Bronze
1972,Wrestling,Wrestling Gre-R,URS,Men,82 - 90KG (Light-Heavyweight),Gold
1972,Wrestling,Wrestling Gre-R,YUG,Men,82 - 90KG (Light-Heavyweight),Silver
1972,Wrestling,Wrestling Gre-R,HUN,Men,90 - 100KG (Heavyweight),Bronze
1972,Wrestling,Wrestling Gre-R,ROU,Men,90 - 100KG (Heavyweight),Gold
1972,Wrestling,Wrestling Gre-R,URS,Men,90 - 100KG (Heavyweight),Silver
1976,Aquatics,Diving,URS,Men,10M Platform,Bronze
1976,Aquatics,Diving,ITA,Men,10M Platform,Gold
1976,Aquatics,Diving,USA,Men,10M Platform,Silver
1976,Aquatics,Diving,USA,Women,10M Platform,Bronze
1976,Aquatics,Diving,URS,Women,10M Platform,Gold
1976,Aquatics,Diving,SWE,Women,10M Platform,Silver
1976,Aquatics,Diving,URS,Men,3M Springboard,Bronze
1976,Aquatics,Diving,USA,Men,3M Springboard,Gold
1976,Aquatics,Diving,ITA,Men,3M Springboard,Silver
1976,Aquatics,Diving,USA,Women,3M Springboard,Bronze
1976,Aquatics,Diving,USA,Women,3M Springboard,Gold
1976,Aquatics,Diving,GDR,Women,3M Springboard,Silver
1976,Aquatics,Swimming,GDR,Men,100M Backstroke,Bronze
1976,Aquatics,Swimming,USA,Men,100M Backstroke,Gold
1976,Aquatics,Swimming,USA,Men,100M Backstroke,Silver
1976,Aquatics,Swimming,CAN,Women,100M Backstroke,Bronze
1976,Aquatics,Swimming,GDR,Women,100M Backstroke,Gold
1976,Aquatics,Swimming,GDR,Women,100M Backstroke,Silver
1976,Aquatics,Swimming,URS,Men,100M Breaststroke,Bronze
1976,Aquatics,Swimming,USA,Men,100M Breaststroke,Gold
1976,Aquatics,Swimming,GBR,Men,100M Breaststroke,Silver
1976,Aquatics,Swimming,URS,Women,100M Breaststroke,Bronze
1976,Aquatics,Swimming,GDR,Women,100M Breaststroke,Gold
1976,Aquatics,Swimming,URS,Women,100M Breaststroke,Silver
1976,Aquatics,Swimming,USA,Men,100M Butterfly,Bronze
1976,Aquatics,Swimming,USA,Men,100M Butterfly,Gold
1976,Aquatics,Swimming,USA,Men,100M Butterfly,Silver
1976,Aquatics,Swimming,USA,Women,100M Butterfly,Bronze
1976,Aquatics,Swimming,GDR,Women,100M Butterfly,Gold
1976,Aquatics,Swimming,GDR,Women,100M Butterfly,Silver
1976,Aquatics,Swimming,FRG,Men,100M Freestyle,Bronze
1976,Aquatics,Swimming,USA,Men,100M Freestyle,Gold
1976,Aquatics,Swimming,USA,Men,100M Freestyle,Silver
1976,Aquatics,Swimming,NED,Women,100M Freestyle,Bronze
1976,Aquatics,Swimming,GDR,Women,100M Freestyle,Gold
1976,Aquatics,Swimming,GDR,Women,100M Freestyle,Silver
1976,Aquatics,Swimming,AUS,Men,1500M Freestyle,Bronze
1976,Aquatics,Swimming,USA,Men,1500M Freestyle,Gold
1976,Aquatics,Swimming,USA,Men,1500M Freestyle,Silver
1976,Aquatics,Swimming,USA,Men,200M Backstroke,Bronze
1976,Aquatics,Swimming,USA,Men,200M Backstroke,Gold
1976,Aquatics,Swimming,USA,Men,200M Backstroke,Silver
1976,Aquatics,Swimming,CAN,Women,200M Backstroke,Bronze
1976,Aquatics,Swimming,GDR,Women,200M Backstroke,Gold
1976,Aquatics,Swimming,GDR,Women,200M Backstroke,Silver
1976,Aquatics,Swimming,USA,Men,200M Breaststroke,Bronze
1976,Aquatics,Swimming,GBR,Men,200M Breaststroke,Gold
1976,Aquatics,Swimming,USA,Men,200M Breaststroke,Silver
1976,Aquatics,Swimming,URS,Women,200M Breaststroke,Bronze
1976,Aquatics,Swimming,URS,Women,200M Breaststroke,Gold
1976,Aquatics,Swimming,URS,Women,200M Breaststroke,Silver
1976,Aquatics,Swimming,USA,Men,200M Butterfly,Bronze
1976,Aquatics,Swimming,USA,Men,200M Butterfly,Gold
1976,Aquatics,Swimming,USA,Men,200M Butterfly,Silver
1976,Aquatics,Swimming,GDR,Women,200M Butterfly,Bronze
1976,Aquatics,Swimming,GDR,Women,200M Butterfly,Gold
1976,Aquatics,Swimming,GDR,Women,200M Butterfly,Silver
1976,Aquatics,Swimming,USA,Men,200M Freestyle,Bronze
1976,Aquatics,Swimming,USA,Men,200M Freestyle,Gold
1976,Aquatics,Swimming,USA,Men,200M Freestyle,Silver
1976,Aquatics,Swimming,NED,Women,200M Freestyle,Bronze
1976,Aquatics,Swimming,GDR,Women,200M Freestyle,Gold
1976,Aquatics,Swimming,USA,Women,200M Freestyle,Silver
1976,Aquatics,Swimming,URS,Men,400M Freestyle,Bronze
1976,Aquatics,Swimming,USA,Men,400M Freestyle,Gold
1976,Aquatics,Swimming,USA,Men,400M Freestyle,Silver
1976,Aquatics,Swimming,CAN,Women,400M Freestyle,Bronze
1976,Aquatics,Swimming,GDR,Women,400M Freestyle,Gold
1976,Aquatics,Swimming,USA,Women,400M Freestyle,Silver
1976,Aquatics,Swimming,URS,Men,400M Individual Medley,Bronze
1976,Aquatics,Swimming,USA,Men,400M Individual Medley,Gold
1976,Aquatics,Swimming,USA,Men,400M Individual Medley,Silver
1976,Aquatics,Swimming,CAN,Women,400M Individual Medley,Bronze
1976,Aquatics,Swimming,GDR,Women,400M Individual Medley,Gold
1976,Aquatics,Swimming,CAN,Women,400M Individual Medley,Silver
1976,Aquatics,Swimming,CAN,Women,4X100M Freestyle Relay,Bronze
1976,Aquatics,Swimming,USA,Women,4X100M Freestyle Relay,Gold
1976,Aquatics,Swimming,GDR,Women,4X100M Freestyle Relay,Silver
1976,Aquatics,Swimming,FRG,Men,4X100M Medley Relay,Bronze
1976,Aquatics,Swimming,USA,Men,4X100M Medley Relay,Gold
1976,Aquatics,Swimming,CAN,Men,4X100M Medley Relay,Silver
1976,Aquatics,Swimming,CAN,Women,4X100M Medley Relay,Bronze
1976,Aquatics,Swimming,GDR,Women,4X100M Medley Relay,Gold
1976,Aquatics,Swimming,USA,Women,4X100M Medley Relay,Silver
1976,Aquatics,Swimming,GBR,Men,4X200M Freestyle Relay,Bronze
1976,Aquatics,Swimming,USA,Men,4X200M Freestyle Relay,Gold
1976,Aquatics,Swimming,URS,Men,4X200M Freestyle Relay,Silver
1976,Aquatics,Swimming,USA,Women,800M Freestyle,Bronze
1976,Aquatics,Swimming,GDR,Women,800M Freestyle,Gold
1976,Aquatics,Swimming,USA,Women,800M Freestyle,Silver
1976,Aquatics,Water polo,NED,Men,Water Polo,Bronze
1976,Aquatics,Water polo,HUN,Men,Water Polo,Gold
1976,Aquatics,Water polo,ITA,Men,Water Polo,Silver
1976,Archery,Archery,ITA,Men,Individual Fita Round,Bronze
1976,Archery,Archery,USA,Men,Individual Fita Round,Gold
1976,Archery,Archery,JPN,Men,Individual Fita Round,Silver
1976,Archery,Archery,URS,Women,Individual Fita Round,Bronze
1976,Archery,Archery,USA,Women,Individual Fita Round,Gold
1976,Archery,Archery,URS,Women,Individual Fita Round,Silver
1976,Athletics,Athletics,GBR,Men,10000M,Bronze
1976,Athletics,Athletics,FIN,Men,10000M,Gold
1976,Athletics,Athletics,POR,Men,10000M,Silver
1976,Athletics,Athletics,URS,Men,100M,Bronze
1976,Athletics,Athletics,TRI,Men,100M,Gold
1976,Athletics,Athletics,JAM,Men,100M,Silver
1976,Athletics,Athletics,FRG,Women,100M,Bronze
1976,Athletics,Athletics,FRG,Women,100M,Gold
1976,Athletics,Athletics,GDR,Women,100M,Silver
1976,Athletics,Athletics,URS,Women,100M Hurdles,Bronze
1976,Athletics,Athletics,GDR,Women,100M Hurdles,Gold
1976,Athletics,Athletics,URS,Women,100M Hurdles,Silver
1976,Athletics,Athletics,USA,Men,110M Hurdles,Bronze
1976,Athletics,Athletics,FRA,Men,110M Hurdles,Gold
1976,Athletics,Athletics,CUB,Men,110M Hurdles,Silver
1976,Athletics,Athletics,FRG,Men,1500M,Bronze
1976,Athletics,Athletics,NZL,Men,1500M,Gold
1976,Athletics,Athletics,BEL,Men,1500M,Silver
1976,Athletics,Athletics,GDR,Women,1500M,Bronze
1976,Athletics,Athletics,URS,Women,1500M,Gold
1976,Athletics,Athletics,GDR,Women,1500M,Silver
1976,Athletics,Athletics,USA,Men,200M,Bronze
1976,Athletics,Athletics,JAM,Men,200M,Gold
1976,Athletics,Athletics,USA,Men,200M,Silver
1976,Athletics,Athletics,GDR,Women,200M,Bronze
1976,Athletics,Athletics,GDR,Women,200M,Gold
1976,Athletics,Athletics,FRG,Women,200M,Silver
1976,Athletics,Athletics,GDR,Men,20KM Walk,Bronze
1976,Athletics,Athletics,MEX,Men,20KM Walk,Gold
1976,Athletics,Athletics,GDR,Men,20KM Walk,Silver
1976,Athletics,Athletics,GDR,Men,3000M Steeplechase,Bronze
1976,Athletics,Athletics,SWE,Men,3000M Steeplechase,Gold
1976,Athletics,Athletics,POL,Men,3000M Steeplechase,Silver
1976,Athletics,Athletics,USA,Men,400M,Bronze
1976,Athletics,Athletics,CUB,Men,400M,Gold
1976,Athletics,Athletics,USA,Men,400M,Silver
1976,Athletics,Athletics,GDR,Women,400M,Bronze
1976,Athletics,Athletics,POL,Women,400M,Gold
1976,Athletics,Athletics,GDR,Women,400M,Silver
1976,Athletics,Athletics,URS,Men,400M Hurdles,Bronze
1976,Athletics,Athletics,USA,Men,400M Hurdles,Gold
1976,Athletics,Athletics,USA,Men,400M Hurdles,Silver
1976,Athletics,Athletics,URS,Men,4X100M Relay,Bronze
1976,Athletics,Athletics,USA,Men,4X100M Relay,Gold
1976,Athletics,Athletics,GDR,Men,4X100M Relay,Silver
1976,Athletics,Athletics,URS,Women,4X100M Relay,Bronze
1976,Athletics,Athletics,GDR,Women,4X100M Relay,Gold
1976,Athletics,Athletics,FRG,Women,4X100M Relay,Silver
1976,Athletics,Athletics,FRG,Men,4X400M Relay,Bronze
1976,Athletics,Athletics,USA,Men,4X400M Relay,Gold
1976,Athletics,Athletics,POL,Men,4X400M Relay,Silver
1976,Athletics,Athletics,URS,Women,4X400M Relay,Bronze
1976,Athletics,Athletics,GDR,Women,4X400M Relay,Gold
1976,Athletics,Athletics,USA,Women,4X400M Relay,Silver
1976,Athletics,Athletics,FRG,Men,5000M,Bronze
1976,Athletics,Athletics,FIN,Men,5000M,Gold
1976,Athletics,Athletics,NZL,Men,5000M,Silver
1976,Athletics,Athletics,USA,Men,800M,Bronze
1976,Athletics,Athletics,CUB,Men,800M,Gold
1976,Athletics,Athletics,BEL,Men,800M,Silver
1976,Athletics,Athletics,GDR,Women,800M,Bronze
1976,Athletics,Athletics,URS,Women,800M,Gold
1976,Athletics,Athletics,BUL,Women,800M,Silver
1976,Athletics,Athletics,URS,Men,Decathlon,Bronze
1976,Athletics,Athletics,USA,Men,Decathlon,Gold
1976,Athletics,Athletics,FRG,Men,Decathlon,Silver
1976,Athletics,Athletics,USA,Men,Discus Throw,Bronze
1976,Athletics,Athletics,USA,Men,Discus Throw,Gold
1976,Athletics,Athletics,GDR,Men,Discus Throw,Silver
1976,Athletics,Athletics,GDR,Women,Discus Throw,Bronze
1976,Athletics,Athletics,GDR,Women,Discus Throw,Gold
1976,Athletics,Athletics,BUL,Women,Discus Throw,Silver
1976,Athletics,Athletics,URS,Men,Hammer Throw,Bronze
1976,Athletics,Athletics,URS,Men,Hammer Throw,Gold
1976,Athletics,Athletics,URS,Men,Hammer Throw,Silver
1976,Athletics,Athletics,USA,Men,High Jump,Bronze
1976,Athletics,Athletics,POL,Men,High Jump,Gold
1976,Athletics,Athletics,CAN,Men,High Jump,Silver
1976,Athletics,Athletics,BUL,Women,High Jump,Bronze
1976,Athletics,Athletics,GDR,Women,High Jump,Gold
1976,Athletics,Athletics,ITA,Women,High Jump,Silver
1976,Athletics,Athletics,ROU,Men,Javelin Throw,Bronze
1976,Athletics,Athletics,HUN,Men,Javelin Throw,Gold
1976,Athletics,Athletics,FIN,Men,Javelin Throw,Silver
1976,Athletics,Athletics,USA,Women,Javelin Throw,Bronze
1976,Athletics,Athletics,GDR,Women,Javelin Throw,Gold
1976,Athletics,Athletics,FRG,Women,Javelin Throw,Silver
1976,Athletics,Athletics,GDR,Men,Long Jump,Bronze
1976,Athletics,Athletics,USA,Men,Long Jump,Gold
1976,Athletics,Athletics,USA,Men,Long Jump,Silver
1976,Athletics,Athletics,URS,Women,Long Jump,Bronze
1976,Athletics,Athletics,GDR,Women,Long Jump,Gold
1976,Athletics,Athletics,USA,Women,Long Jump,Silver
1976,Athletics,Athletics,BEL,Men,Marathon,Bronze
1976,Athletics,Athletics,GDR,Men,Marathon,Gold
1976,Athletics,Athletics,USA,Men,Marathon,Silver
1976,Athletics,Athletics,GDR,Women,Pentathlon,Bronze
1976,Athletics,Athletics,GDR,Women,Pentathlon,Gold
1976,Athletics,Athletics,GDR,Women,Pentathlon,Silver
1976,Athletics,Athletics,USA,Men,Pole Vault,Bronze
1976,Athletics,Athletics,POL,Men,Pole Vault,Gold
1976,Athletics,Athletics,FIN,Men,Pole Vault,Silver
1976,Athletics,Athletics,URS,Men,Shot Put,Bronze
1976,Athletics,Athletics,GDR,Men,Shot Put,Gold
1976,Athletics,Athletics,URS,Men,Shot Put,Silver
1976,Athletics,Athletics,TCH,Women,Shot Put,Bronze
1976,Athletics,Athletics,BUL,Women,Shot Put,Gold
1976,Athletics,Athletics,URS,Women,Shot Put,Silver
1976,Athletics,Athletics,BRA,Men,Triple Jump,Bronze
1976,Athletics,Athletics,URS,Men,Triple Jump,Gold
1976,Athletics,Athletics,USA,Men,Triple Jump,Silver
1976,Basketball,Basketball,URS,Men,Basketball,Bronze
1976,Basketball,Basketball,USA,Men,Basketball,Gold
1976,Basketball,Basketball,YUG,Men,Basketball,Silver
1976,Basketball,Basketball,BUL,Women,Basketball,Bronze
1976,Basketball,Basketball,URS,Women,Basketball,Gold
1976,Basketball,Basketball,USA,Women,Basketball,Silver
1976,Boxing,Boxing,PUR,Men,- 48KG (Light-Flyweight),Bronze
1976,Boxing,Boxing,THA,Men,- 48KG (Light-Flyweight),Bronze
1976,Boxing,Boxing,CUB,Men,- 48KG (Light-Flyweight),Gold
1976,Boxing,Boxing,PRK,Men,- 48KG (Light-Flyweight),Silver
1976,Boxing,Boxing,BER,Men,+ 81KG (Heavyweight),Bronze
1976,Boxing,Boxing,USA,Men,+ 81KG (Heavyweight),Bronze
1976,Boxing,Boxing,CUB,Men,+ 81KG (Heavyweight),Gold
1976,Boxing,Boxing,ROU,Men,+ 81KG (Heavyweight),Silver
1976,Boxing,Boxing,POL,Men,48 - 51KG (Flyweight),Bronze
1976,Boxing,Boxing,URS,Men,48 - 51KG (Flyweight),Bronze
1976,Boxing,Boxing,USA,Men,48 - 51KG (Flyweight),Gold
1976,Boxing,Boxing,CUB,Men,48 - 51KG (Flyweight),Silver
1976,Boxing,Boxing,GBR,Men,51 - 54KG (Bantamweight),Bronze
1976,Boxing,Boxing,URS,Men,51 - 54KG (Bantamweight),Bronze
1976,Boxing,Boxing,PRK,Men,51 - 54KG (Bantamweight),Gold
1976,Boxing,Boxing,USA,Men,51 - 54KG (Bantamweight),Silver
1976,Boxing,Boxing,POL,Men,54 - 57KG (Featherweight),Bronze
1976,Boxing,Boxing,MEX,Men,54 - 57KG (Featherweight),Bronze
1976,Boxing,Boxing,CUB,Men,54 - 57KG (Featherweight),Gold
