Year,Sport,Discipline,Country,Gender,Event,Medal
2010,Skiing,Cross Country Skiing,SWE,Men,50KM,Bronze
2010,Skiing,Cross Country Skiing,NOR,Men,50KM,Gold
2010,Skiing,Cross Country Skiing,GER,Men,50KM,Silver
2010,Skiing,Cross Country Skiing,SWE,Men,Combined 15 + 15KM Mass Start,Bronze
2010,Skiing,Cross Country Skiing,SWE,Men,Combined 15 + 15KM Mass Start,Gold
2010,Skiing,Cross Country Skiing,GER,Men,Combined 15 + 15KM Mass Start,Silver
2010,Skiing,Cross Country Skiing,POL,Women,Combined 7.5 + 7.5Km Mass Start,Bronze
2010,Skiing,Cross Country Skiing,NOR,Women,Combined 7.5 + 7.5Km Mass Start,Gold
2010,Skiing,Cross Country Skiing,SWE,Women,Combined 7.5 + 7.5Km Mass Start,Silver
2010,Skiing,Cross Country Skiing,NOR,Men,Sprint 1.5KM,Bronze
2010,Skiing,Cross Country Skiing,RUS,Men,Sprint 1.5KM,Gold
2010,Skiing,Cross Country Skiing,RUS,Men,Sprint 1.5KM,Silver
2010,Skiing,Cross Country Skiing,SLO,Women,Sprint 1.5KM,Bronze
2010,Skiing,Cross Country Skiing,NOR,Women,Sprint 1.5KM,Gold
2010,Skiing,Cross Country Skiing,POL,Women,Sprint 1.5KM,Silver
2010,Skiing,Cross Country Skiing,RUS,Men,Team Sprint,Bronze
2010,Skiing,Cross Country Skiing,NOR,Men,Team Sprint,Gold
2010,Skiing,Cross Country Skiing,GER,Men,Team Sprint,Silver
2010,Skiing,Cross Country Skiing,RUS,Women,Team Sprint,Bronze
2010,Skiing,Cross Country Skiing,GER,Women,Team Sprint,Gold
2010,Skiing,Cross Country Skiing,SWE,Women,Team Sprint,Silver
2010,Skiing,Freestyle Skiing,CHN,Men,Aerials,Bronze
2010,Skiing,Freestyle Skiing,BLR,Men,Aerials,Gold
2010,Skiing,Freestyle Skiing,USA,Men,Aerials,Silver
2010,Skiing,Freestyle Skiing,CHN,Women,Aerials,Bronze
2010,Skiing,Freestyle Skiing,AUS,Women,Aerials,Gold
2010,Skiing,Freestyle Skiing,CHN,Women,Aerials,Silver
2010,Skiing,Freestyle Skiing,USA,Men,Moguls,Bronze
2010,Skiing,Freestyle Skiing,CAN,Men,Moguls,Gold
2010,Skiing,Freestyle Skiing,AUS,Men,Moguls,Silver
2010,Skiing,Freestyle Skiing,USA,Women,Moguls,Bronze
2010,Skiing,Freestyle Skiing,USA,Women,Moguls,Gold
2010,Skiing,Freestyle Skiing,CAN,Women,Moguls,Silver
2010,Skiing,Freestyle Skiing,NOR,Men,Ski Cross,Bronze
2010,Skiing,Freestyle Skiing,SUI,Men,Ski Cross,Gold
2010,Skiing,Freestyle Skiing,AUT,Men,Ski Cross,Silver
2010,Skiing,Freestyle Skiing,FRA,Women,Ski Cross,Bronze
2010,Skiing,Freestyle Skiing,CAN,Women,Ski Cross,Gold
2010,Skiing,Freestyle Skiing,NOR,Women,Ski Cross,Silver
2010,Skiing,Nordic Combined,ITA,Men,"Individual, Ski Jumping K90 (70M)",Bronze
2010,Skiing,Nordic Combined,FRA,Men,"Individual, Ski Jumping K90 (70M)",Gold
2010,Skiing,Nordic Combined,USA,Men,"Individual, Ski Jumping K90 (70M)",Silver
2010,Skiing,Nordic Combined,AUT,Men,Sprint K120,Bronze
2010,Skiing,Nordic Combined,USA,Men,Sprint K120,Gold
2010,Skiing,Nordic Combined,USA,Men,Sprint K120,Silver
2010,Skiing,Nordic Combined,GER,Men,"Team, 4X5 KM",Bronze
2010,Skiing,Nordic Combined,AUT,Men,"Team, 4X5 KM",Gold
2010,Skiing,Nordic Combined,USA,Men,"Team, 4X5 KM",Silver
2010,Skiing,Ski Jumping,AUT,Men,K120 Individual (90M),Bronze
2010,Skiing,Ski Jumping,SUI,Men,K120 Individual (90M),Gold
2010,Skiing,Ski Jumping,POL,Men,K120 Individual (90M),Silver
2010,Skiing,Ski Jumping,NOR,Men,K120 Team (90M),Bronze
2010,Skiing,Ski Jumping,AUT,Men,K120 Team (90M),Gold
2010,Skiing,Ski Jumping,GER,Men,K120 Team (90M),Silver
2010,Skiing,Ski Jumping,AUT,Men,K90 Individual (70M),Bronze
2010,Skiing,Ski Jumping,SUI,Men,K90 Individual (70M),Gold
2010,Skiing,Ski Jumping,POL,Men,K90 Individual (70M),Silver
2010,Skiing,Snowboard,FRA,Men,Giant Parallel Slalom,Bronze
2010,Skiing,Snowboard,CAN,Men,Giant Parallel Slalom,Gold
2010,Skiing,Snowboard,AUT,Men,Giant Parallel Slalom,Silver
2010,Skiing,Snowboard,AUT,Women,Giant Parallel Slalom,Bronze
2010,Skiing,Snowboard,NED,Women,Giant Parallel Slalom,Gold
2010,Skiing,Snowboard,RUS,Women,Giant Parallel Slalom,Silver
2010,Skiing,Snowboard,USA,Men,Half-Pipe,Bronze
2010,Skiing,Snowboard,USA,Men,Half-Pipe,Gold
2010,Skiing,Snowboard,FIN,Men,Half-Pipe,Silver
2010,Skiing,Snowboard,USA,Women,Half-Pipe,Bronze
2010,Skiing,Snowboard,AUS,Women,Half-Pipe,Gold
2010,Skiing,Snowboard,USA,Women,Half-Pipe,Silver
2010,Skiing,Snowboard,FRA,Men,Snowboard Cross,Bronze
2010,Skiing,Snowboard,USA,Men,Snowboard Cross,Gold
2010,Skiing,Snowboard,CAN,Men,Snowboard Cross,Silver
2010,Skiing,Snowboard,SUI,Women,Snowboard Cross,Bronze
2010,Skiing,Snowboard,CAN,Women,Snowboard Cross,Gold
2010,Skiing,Snowboard,FRA,Women,Snowboard Cross,Silver
2014,Biathlon,Biathlon,AUT,Men,10KM,Silver
2014,Biathlon,Biathlon,CZE,Men,10KM,Bronze
2014,Biathlon,Biathlon,NOR,Men,10KM,Gold
2014,Biathlon,Biathlon,CZE,Men,12.5Km Pursuit,Silver
2014,Biathlon,Biathlon,FRA,Men,12.5Km Pursuit,Bronze
2014,Biathlon,Biathlon,FRA,Men,12.5Km Pursuit,Gold
2014,Biathlon,Biathlon,CZE,Men,15KM Mass Start,Bronze
2014,Biathlon,Biathlon,FRA,Men,15KM Mass Start,Silver
2014,Biathlon,Biathlon,NOR,Men,15KM Mass Start,Gold
2014,Biathlon,Biathlon,FRA,Men,20KM,Gold
2014,Biathlon,Biathlon,GER,Men,20KM,Silver
2014,Biathlon,Biathlon,RUS,Men,20KM,Bronze
2014,Biathlon,Biathlon,AUT,Men,4X7.5KM Relay,Bronze
2014,Biathlon,Biathlon,GER,Men,4X7.5KM Relay,Silver
2014,Biathlon,Biathlon,RUS,Men,4X7.5KM Relay,Gold
2014,Biathlon,Biathlon,CZE,Men,Relay Mix,Silver
2014,Biathlon,Biathlon,ITA,Men,Relay Mix,Bronze
2014,Biathlon,Biathlon,NOR,Men,Relay Mix,Gold
2014,Biathlon,Biathlon,BLR,Women,10KM Pursuit,Gold
2014,Biathlon,Biathlon,NOR,Women,10KM Pursuit,Silver
2014,Biathlon,Biathlon,SLO,Women,10KM Pursuit,Bronze
2014,Biathlon,Biathlon,BLR,Women,12.5KM Mass Start,Gold
2014,Biathlon,Biathlon,CZE,Women,12.5KM Mass Start,Silver
2014,Biathlon,Biathlon,NOR,Women,12.5KM Mass Start,Bronze
2014,Biathlon,Biathlon,BLR,Women,15KM,Gold
2014,Biathlon,Biathlon,BLR,Women,15KM,Bronze
2014,Biathlon,Biathlon,SUI,Women,15KM,Silver
2014,Biathlon,Biathlon,NOR,Women,4X6KM Relay,Bronze
2014,Biathlon,Biathlon,RUS,Women,4X6KM Relay,Silver
2014,Biathlon,Biathlon,UKR,Women,4X6KM Relay,Gold
2014,Biathlon,Biathlon,RUS,Women,7.5KM,Silver
2014,Biathlon,Biathlon,SVK,Women,7.5KM,Gold
2014,Biathlon,Biathlon,UKR,Women,7.5KM,Bronze
2014,Biathlon,Biathlon,CZE,Women,Relay Mix,Silver
2014,Biathlon,Biathlon,ITA,Women,Relay Mix,Bronze
2014,Biathlon,Biathlon,NOR,Women,Relay Mix,Gold
2014,Bobsleigh,Bobsleigh,LAT,Men,Four-Man,Silver
2014,Bobsleigh,Bobsleigh,RUS,Men,Four-Man,Gold
2014,Bobsleigh,Bobsleigh,USA,Men,Four-Man,Bronze
2014,Bobsleigh,Bobsleigh,RUS,Men,Two-Man,Gold
2014,Bobsleigh,Bobsleigh,SUI,Men,Two-Man,Silver
2014,Bobsleigh,Bobsleigh,USA,Men,Two-Man,Bronze
2014,Bobsleigh,Bobsleigh,CAN,Women,Two-Woman,Gold
2014,Bobsleigh,Bobsleigh,USA,Women,Two-Woman,Bronze
2014,Bobsleigh,Bobsleigh,USA,Women,Two-Woman,Silver
2014,Bobsleigh,Skeleton,LAT,Men,Individual,Silver
2014,Bobsleigh,Skeleton,RUS,Men,Individual,Gold
2014,Bobsleigh,Skeleton,USA,Men,Individual,Bronze
2014,Bobsleigh,Skeleton,GBR,Women,Individual,Gold
2014,Bobsleigh,Skeleton,RUS,Women,Individual,Bronze
2014,Bobsleigh,Skeleton,USA,Women,Individual,Silver
2014,Curling,Curling,CAN,Men,Curling,Gold
2014,Curling,Curling,GBR,Men,Curling,Silver
2014,Curling,Curling,SWE,Men,Curling,Bronze
2014,Curling,Curling,CAN,Women,Curling,Gold
2014,Curling,Curling,GBR,Women,Curling,Bronze
2014,Curling,Curling,SWE,Women,Curling,Silver
2014,Ice Hockey,Ice Hockey,CAN,Men,Ice Hockey,Gold
2014,Ice Hockey,Ice Hockey,FIN,Men,Ice Hockey,Bronze
2014,Ice Hockey,Ice Hockey,SWE,Men,Ice Hockey,Silver
2014,Ice Hockey,Ice Hockey,CAN,Women,Ice Hockey,Gold
2014,Ice Hockey,Ice Hockey,SUI,Women,Ice Hockey,Bronze
2014,Ice Hockey,Ice Hockey,USA,Women,Ice Hockey,Silver
2014,Luge,Luge,AUT,Men,Doubles,Silver
2014,Luge,Luge,GER,Men,Doubles,Gold
2014,Luge,Luge,LAT,Men,Doubles,Bronze
2014,Luge,Luge,GER,Men,Mixed Relay,Gold
2014,Luge,Luge,LAT,Men,Mixed Relay,Bronze
2014,Luge,Luge,RUS,Men,Mixed Relay,Silver
2014,Luge,Luge,GER,Men,Singles,Gold
2014,Luge,Luge,ITA,Men,Singles,Bronze
2014,Luge,Luge,RUS,Men,Singles,Silver
2014,Luge,Luge,GER,Women,Mixed Relay,Gold
2014,Luge,Luge,LAT,Women,Mixed Relay,Bronze
2014,Luge,Luge,RUS,Women,Mixed Relay,Silver
2014,Luge,Luge,GER,Women,Singles,Gold
2014,Luge,Luge,GER,Women,Singles,Silver
2014,Luge,Luge,USA,Women,Singles,Bronze
2014,Skating,Figure skating,CAN,Men,Ice Dancing,Silver
2014,Skating,Figure skating,RUS,Men,Ice Dancing,Bronze
2014,Skating,Figure skating,USA,Men,Ice Dancing,Gold
2014,Skating,Figure skating,CAN,Men,Individual,Silver
2014,Skating,Figure skating,JPN,Men,Individual,Gold
2014,Skating,Figure skating,KAZ,Men,Individual,Bronze
2014,Skating,Figure skating,GER,Men,Pairs,Bronze
2014,Skating,Figure skating,RUS,Men,Pairs,Silver
2014,Skating,Figure skating,RUS,Men,Pairs,Gold
2014,Skating,Figure skating,CAN,Men,Team,Silver
2014,Skating,Figure skating,RUS,Men,Team,Gold
2014,Skating,Figure skating,USA,Men,Team,Bronze
2014,Skating,Figure skating,CAN,Women,Ice Dancing,Silver
2014,Skating,Figure skating,RUS,Women,Ice Dancing,Bronze
2014,Skating,Figure skating,USA,Women,Ice Dancing,Gold
2014,Skating,Figure skating,ITA,Women,Individual,Bronze
2014,Skating,Figure skating,KOR,Women,Individual,Silver
2014,Skating,Figure skating,RUS,Women,Individual,Gold
2014,Skating,Figure skating,GER,Women,Pairs,Bronze
2014,Skating,Figure skating,RUS,Women,Pairs,Silver
2014,Skating,Figure skating,RUS,Women,Pairs,Gold
2014,Skating,Figure skating,CAN,Women,Team,Silver
2014,Skating,Figure skating,RUS,Women,Team,Gold
2014,Skating,Figure skating,USA,Women,Team,Bronze
2014,Skating,Short Track Speed Skating,NED,Men,1000M,Bronze
2014,Skating,Short Track Speed Skating,RUS,Men,1000M,Gold
2014,Skating,Short Track Speed Skating,RUS,Men,1000M,Silver
2014,Skating,Short Track Speed Skating,CAN,Men,1500M,Gold
2014,Skating,Short Track Speed Skating,CHN,Men,1500M,Silver
2014,Skating,Short Track Speed Skating,RUS,Men,1500M,Bronze
2014,Skating,Short Track Speed Skating,CHN,Men,5000M Relay,Bronze
2014,Skating,Short Track Speed Skating,RUS,Men,5000M Relay,Gold
2014,Skating,Short Track Speed Skating,USA,Men,5000M Relay,Silver
2014,Skating,Short Track Speed Skating,CAN,Men,500M,Bronze
2014,Skating,Short Track Speed Skating,CHN,Men,500M,Silver
2014,Skating,Short Track Speed Skating,RUS,Men,500M,Gold
2014,Skating,Short Track Speed Skating,CHN,Women,1000M,Silver
2014,Skating,Short Track Speed Skating,KOR,Women,1000M,Gold
2014,Skating,Short Track Speed Skating,KOR,Women,1000M,Bronze
2014,Skating,Short Track Speed Skating,CHN,Women,1500M,Gold
2014,Skating,Short Track Speed Skating,ITA,Women,1500M,Bronze
2014,Skating,Short Track Speed Skating,KOR,Women,1500M,Silver
2014,Skating,Short Track Speed Skating,CAN,Women,3000M Relay,Silver
2014,Skating,Short Track Speed Skating,ITA,Women,3000M Relay,Bronze
2014,Skating,Short Track Speed Skating,KOR,Women,3000M Relay,Gold
2014,Skating,Short Track Speed Skating,CHN,Women,500M,Gold
2014,Skating,Short Track Speed Skating,ITA,Women,500M,Silver
2014,Skating,Short Track Speed Skating,KOR,Women,500M,Bronze
2014,Skating,Speed skating,NED,Men,10000M,Gold
2014,Skating,Speed skating,NED,Men,10000M,Bronze
2014,Skating,Speed skating,NED,Men,10000M,Silver
2014,Skating,Speed skating,CAN,Men,1000M,Silver
2014,Skating,Speed skating,NED,Men,1000M,Gold
2014,Skating,Speed skating,NED,Men,1000M,Bronze
2014,Skating,Speed skating,CAN,Men,1500M,Bronze
2014,Skating,Speed skating,NED,Men,1500M,Silver
2014,Skating,Speed skating,POL,Men,1500M,Gold
2014,Skating,Speed skating,NED,Men,5000M,Bronze
2014,Skating,Speed skating,NED,Men,5000M,Silver
2014,Skating,Speed skating,NED,Men,5000M,Gold
2014,Skating,Speed skating,NED,Men,500M,Gold
2014,Skating,Speed skating,NED,Men,500M,Bronze
2014,Skating,Speed skating,NED,Men,500M,Silver
2014,Skating,Speed skating,KOR,Men,Team Pursuit,Silver
2014,Skating,Speed skating,NED,Men,Team Pursuit,Gold
2014,Skating,Speed skating,POL,Men,Team Pursuit,Bronze
2014,Skating,Speed skating,CHN,Women,1000M,Gold
2014,Skating,Speed skating,NED,Women,1000M,Bronze
2014,Skating,Speed skating,NED,Women,1000M,Silver
2014,Skating,Speed skating,NED,Women,1500M,Gold
2014,Skating,Speed skating,NED,Women,1500M,Bronze
2014,Skating,Speed skating,NED,Women,1500M,Silver
2014,Skating,Speed skating,CZE,Women,3000M,Silver
2014,Skating,Speed skating,NED,Women,3000M,Gold
2014,Skating,Speed skating,RUS,Women,3000M,Bronze
2014,Skating,Speed skating,CZE,Women,5000M,Gold
2014,Skating,Speed skating,NED,Women,5000M,Bronze
2014,Skating,Speed skating,NED,Women,5000M,Silver
2014,Skating,Speed skating,KOR,Women,500M,Gold
2014,Skating,Speed skating,NED,Women,500M,Bronze
2014,Skating,Speed skating,RUS,Women,500M,Silver
2014,Skating,Speed skating,NED,Women,Team Pursuit,Gold
2014,Skating,Speed skating,POL,Women,Team Pursuit,Silver
2014,Skating,Speed skating,RUS,Women,Team Pursuit,Bronze
2014,Skiing,Alpine Skiing,AUT,Men,Downhill,Gold
2014,Skiing,Alpine Skiing,ITA,Men,Downhill,Silver
2014,Skiing,Alpine Skiing,NOR,Men,Downhill,Bronze
2014,Skiing,Alpine Skiing,FRA,Men,Giant Slalom,Silver
2014,Skiing,Alpine Skiing,FRA,Men,Giant Slalom,Bronze
2014,Skiing,Alpine Skiing,USA,Men,Giant Slalom,Gold
2014,Skiing,Alpine Skiing,AUT,Men,Slalom,Silver
2014,Skiing,Alpine Skiing,AUT,Men,Slalom,Gold
2014,Skiing,Alpine Skiing,NOR,Men,Slalom,Bronze
2014,Skiing,Alpine Skiing,CRO,Men,Super Combined,Silver
2014,Skiing,Alpine Skiing,ITA,Men,Super Combined,Bronze
2014,Skiing,Alpine Skiing,SUI,Men,Super Combined,Gold
2014,Skiing,Alpine Skiing,CAN,Men,Super-G,Bronze
2014,Skiing,Alpine Skiing,NOR,Men,Super-G,Gold
2014,Skiing,Alpine Skiing,USA,Men,Super-G,Bronze
2014,Skiing,Alpine Skiing,USA,Men,Super-G,Silver
2014,Skiing,Alpine Skiing,SLO,Women,Downhill,Gold
2014,Skiing,Alpine Skiing,SUI,Women,Downhill,Gold
2014,Skiing,Alpine Skiing,SUI,Women,Downhill,Bronze
2014,Skiing,Alpine Skiing,AUT,Women,Giant Slalom,Silver
2014,Skiing,Alpine Skiing,GER,Women,Giant Slalom,Bronze
2014,Skiing,Alpine Skiing,SLO,Women,Giant Slalom,Gold
2014,Skiing,Alpine Skiing,AUT,Women,Slalom,Silver
2014,Skiing,Alpine Skiing,AUT,Women,Slalom,Bronze
2014,Skiing,Alpine Skiing,USA,Women,Slalom,Gold
2014,Skiing,Alpine Skiing,AUT,Women,Super Combined,Silver
2014,Skiing,Alpine Skiing,GER,Women,Super Combined,Gold
2014,Skiing,Alpine Skiing,USA,Women,Super Combined,Bronze
2014,Skiing,Alpine Skiing,AUT,Women,Super-G,Gold
2014,Skiing,Alpine Skiing,AUT,Women,Super-G,Bronze
2014,Skiing,Alpine Skiing,GER,Women,Super-G,Silver
2014,Skiing,Cross Country Skiing,SUI,Men,15KM,Gold
2014,Skiing,Cross Country Skiing,SWE,Men,15KM,Silver
2014,Skiing,Cross Country Skiing,SWE,Men,15KM,Bronze
2014,Skiing,Cross Country Skiing,FRA,Men,4X10KM Relay,Bronze
2014,Skiing,Cross Country Skiing,RUS,Men,4X10KM Relay,Silver
2014,Skiing,Cross Country Skiing,SWE,Men,4X10KM Relay,Gold
2014,Skiing,Cross Country Skiing,RUS,Men,50KM,Bronze
2014,Skiing,Cross Country Skiing,RUS,Men,50KM,Gold
2014,Skiing,Cross Country Skiing,RUS,Men,50KM,Silver
2014,Skiing,Cross Country Skiing,NOR,Men,Combined 15+15K,Bronze
2014,Skiing,Cross Country Skiing,SUI,Men,Combined 15+15K,Gold
2014,Skiing,Cross Country Skiing,SWE,Men,Combined 15+15K,Silver
2014,Skiing,Cross Country Skiing,NOR,Men,Sprint 1.5KM,Gold
2014,Skiing,Cross Country Skiing,SWE,Men,Sprint 1.5KM,Bronze
2014,Skiing,Cross Country Skiing,SWE,Men,Sprint 1.5KM,Silver
2014,Skiing,Cross Country Skiing,FIN,Men,Team Sprint,Gold
2014,Skiing,Cross Country Skiing,RUS,Men,Team Sprint,Silver
2014,Skiing,Cross Country Skiing,SWE,Men,Team Sprint,Bronze
2014,Skiing,Cross Country Skiing,NOR,Women,10KM,Bronze
2014,Skiing,Cross Country Skiing,POL,Women,10KM,Gold
2014,Skiing,Cross Country Skiing,SWE,Women,10KM,Silver
2014,Skiing,Cross Country Skiing,NOR,Women,30KM,Gold
2014,Skiing,Cross Country Skiing,NOR,Women,30KM,Silver
2014,Skiing,Cross Country Skiing,NOR,Women,30KM,Bronze
2014,Skiing,Cross Country Skiing,FIN,Women,4X5KM Relay,Silver
2014,Skiing,Cross Country Skiing,GER,Women,4X5KM Relay,Bronze
2014,Skiing,Cross Country Skiing,SWE,Women,4X5KM Relay,Gold
2014,Skiing,Cross Country Skiing,NOR,Women,Combined7.5+7.5,Gold
2014,Skiing,Cross Country Skiing,NOR,Women,Combined7.5+7.5,Bronze
2014,Skiing,Cross Country Skiing,SWE,Women,Combined7.5+7.5,Silver
2014,Skiing,Cross Country Skiing,NOR,Women,Sprint 1.5KM,Gold
2014,Skiing,Cross Country Skiing,NOR,Women,Sprint 1.5KM,Silver
2014,Skiing,Cross Country Skiing,SLO,Women,Sprint 1.5KM,Bronze
2014,Skiing,Cross Country Skiing,FIN,Women,Team Sprint,Silver
2014,Skiing,Cross Country Skiing,NOR,Women,Team Sprint,Gold
2014,Skiing,Cross Country Skiing,SWE,Women,Team Sprint,Bronze
2014,Skiing,Freestyle Skiing,AUS,Men,Aerials,Silver
2014,Skiing,Freestyle Skiing,BLR,Men,Aerials,Gold
2014,Skiing,Freestyle Skiing,CHN,Men,Aerials,Bronze
2014,Skiing,Freestyle Skiing,CAN,Men,Moguls,Gold
2014,Skiing,Freestyle Skiing,CAN,Men,Moguls,Silver
2014,Skiing,Freestyle Skiing,RUS,Men,Moguls,Bronze
2014,Skiing,Freestyle Skiing,FRA,Men,Ski Cross,Silver
2014,Skiing,Freestyle Skiing,FRA,Men,Ski Cross,Gold
2014,Skiing,Freestyle Skiing,FRA,Men,Ski Cross,Bronze
2014,Skiing,Freestyle Skiing,CAN,Men,Ski Halfpipe,Silver
2014,Skiing,Freestyle Skiing,FRA,Men,Ski Halfpipe,Bronze
2014,Skiing,Freestyle Skiing,USA,Men,Ski Halfpipe,Gold
2014,Skiing,Freestyle Skiing,USA,Men,Ski Slopestyle,Gold
2014,Skiing,Freestyle Skiing,USA,Men,Ski Slopestyle,Bronze
2014,Skiing,Freestyle Skiing,USA,Men,Ski Slopestyle,Silver
2014,Skiing,Freestyle Skiing,AUS,Women,Aerials,Bronze
2014,Skiing,Freestyle Skiing,BLR,Women,Aerials,Gold
2014,Skiing,Freestyle Skiing,CHN,Women,Aerials,Silver
2014,Skiing,Freestyle Skiing,CAN,Women,Moguls,Silver
2014,Skiing,Freestyle Skiing,CAN,Women,Moguls,Gold
2014,Skiing,Freestyle Skiing,USA,Women,Moguls,Bronze
2014,Skiing,Freestyle Skiing,CAN,Women,Ski Cross,Silver
2014,Skiing,Freestyle Skiing,CAN,Women,Ski Cross,Gold
2014,Skiing,Freestyle Skiing,SWE,Women,Ski Cross,Bronze
2014,Skiing,Freestyle Skiing,FRA,Women,Ski Halfpipe,Silver
2014,Skiing,Freestyle Skiing,JPN,Women,Ski Halfpipe,Bronze
2014,Skiing,Freestyle Skiing,USA,Women,Ski Halfpipe,Gold
2014,Skiing,Freestyle Skiing,CAN,Women,Ski Slopestyle,Gold
2014,Skiing,Freestyle Skiing,CAN,Women,Ski Slopestyle,Bronze
2014,Skiing,Freestyle Skiing,USA,Women,Ski Slopestyle,Silver
2014,Skiing,Nordic Combined,GER,Men,Ind. K90 (70M),Gold
2014,Skiing,Nordic Combined,JPN,Men,Ind. K90 (70M),Silver
2014,Skiing,Nordic Combined,NOR,Men,Ind. K90 (70M),Bronze
2014,Skiing,Nordic Combined,GER,Men,Sprint K120,Bronze
2014,Skiing,Nordic Combined,NOR,Men,Sprint K120,Gold
2014,Skiing,Nordic Combined,NOR,Men,Sprint K120,Silver
2014,Skiing,Nordic Combined,AUT,Men,"Team, 4X5 KM",Bronze
2014,Skiing,Nordic Combined,GER,Men,"Team, 4X5 KM",Silver
2014,Skiing,Nordic Combined,NOR,Men,"Team, 4X5 KM",Gold
2014,Skiing,Ski Jumping,JPN,Men,Large Hill,Silver
2014,Skiing,Ski Jumping,POL,Men,Large Hill,Gold
2014,Skiing,Ski Jumping,SLO,Men,Large Hill,Bronze
2014,Skiing,Ski Jumping,NOR,Men,Normal Hill,Bronze
2014,Skiing,Ski Jumping,POL,Men,Normal Hill,Gold
2014,Skiing,Ski Jumping,SLO,Men,Normal Hill,Silver
2014,Skiing,Ski Jumping,AUT,Men,Teams,Silver
2014,Skiing,Ski Jumping,GER,Men,Teams,Gold
2014,Skiing,Ski Jumping,JPN,Men,Teams,Bronze
2014,Skiing,Ski Jumping,AUT,Women,K90 Individual,Silver
2014,Skiing,Ski Jumping,FRA,Women,K90 Individual,Bronze
2014,Skiing,Ski Jumping,GER,Women,K90 Individual,Gold
2014,Skiing,Snowboard,RUS,Men,Giant Parall.S.,Gold
2014,Skiing,Snowboard,SLO,Men,Giant Parall.S.,Bronze
2014,Skiing,Snowboard,SUI,Men,Giant Parall.S.,Silver
2014,Skiing,Snowboard,JPN,Men,Half-Pipe,Silver
2014,Skiing,Snowboard,JPN,Men,Half-Pipe,Bronze
2014,Skiing,Snowboard,SUI,Men,Half-Pipe,Gold
2014,Skiing,Snowboard,AUT,Men,Parallel Slalom,Bronze
2014,Skiing,Snowboard,RUS,Men,Parallel Slalom,Gold
2014,Skiing,Snowboard,SLO,Men,Parallel Slalom,Silver
2014,Skiing,Snowboard,CAN,Men,Slopestyle,Bronze
2014,Skiing,Snowboard,NOR,Men,Slopestyle,Silver
2014,Skiing,Snowboard,USA,Men,Slopestyle,Gold
2014,Skiing,Snowboard,FRA,Men,Snowboard Cross,Gold
2014,Skiing,Snowboard,RUS,Men,Snowboard Cross,Silver
2014,Skiing,Snowboard,USA,Men,Snowboard Cross,Bronze
2014,Skiing,Snowboard,JPN,Women,Giant Parall.S.,Silver
2014,Skiing,Snowboard,RUS,Women,Giant Parall.S.,Bronze
2014,Skiing,Snowboard,SUI,Women,Giant Parall.S.,Gold
2014,Skiing,Snowboard,AUS,Women,Half-Pipe,Silver
2014,Skiing,Snowboard,USA,Women,Half-Pipe,Bronze
2014,Skiing,Snowboard,USA,Women,Half-Pipe,Gold
2014,Skiing,Snowboard,AUT,Women,Parallel Slalom,Gold
2014,Skiing,Snowboard,GER,Women,Parallel Slalom,Silver
2014,Skiing,Snowboard,GER,Women,Parallel Slalom,Bronze
2014,Skiing,Snowboard,FIN,Women,Slopestyle,Silver
2014,Skiing,Snowboard,GBR,Women,Slopestyle,Bronze
2014,Skiing,Snowboard,USA,Women,Slopestyle,Gold
2014,Skiing,Snowboard,CAN,Women,Snowboard Cross,Silver
2014,Skiing,Snowboard,CZE,Women,Snowboard Cross,Gold
2014,Skiing,Snowboard,FRA,Women,Snowboard Cross,Bronze
